a	b
43567.0	3636
76345.0	3637
10810.0	3638
10813.0	3639
43591.0	3640
43592.0	3641
10825.0	3642
10823.0	3643
76363.0	3644
43597.0	3645
43600.0	3646
10833.0	3647
43604.0	3648
43608.0	3649
76379.0	3650
10845.0	3651
43618.0	3652
43622.0	3653
10856.0	3654
76395.0	3655
10859.0	3656
76397.0	3657
43630.0	3658
76402.0	3659
10868.0	3660
43637.0	3661
43651.0	3662
76420.0	3663
76424.0	3664
76425.0	3665
10899.0	3666
43668.0	3667
76446.0	3668
10914.0	3669
10919.0	3670
76456.0	3671
10921.0	3672
76458.0	3673
43692.0	3674
43698.0	3675
76468.0	3676
10932.0	3677
76475.0	3678
43714.0	3679
76486.0	3680
43724.0	3681
10959.0	3682
43731.0	3683
43732.0	3684
76500.0	3685
76510.0	3686
43745.0	3687
10981.0	3688
76519.0	3689
43756.0	3690
76531.0	3691
11000.0	3692
43769.0	3693
11005.0	3694
76546.0	3695
43783.0	3696
11016.0	3697
43785.0	3698
76558.0	3699
43791.0	3700
43793.0	3701
43794.0	3702
11028.0	3703
76565.0	3704
43806.0	3705
11040.0	3706
76576.0	3707
11047.0	3708
11049.0	3709
76588.0	3710
43820.0	3711
11054.0	3712
76594.0	3713
11059.0	3714
76596.0	3715
76597.0	3716
11067.0	3717
76608.0	3718
76615.0	3719
76617.0	3720
76620.0	3721
43854.0	3722
43855.0	3723
43858.0	3724
43859.0	3725
11100.0	3726
43875.0	3727
11109.0	3728
43878.0	3729
76645.0	3730
43880.0	3731
43879.0	3732
43882.0	3733
76653.0	3734
43891.0	3735
76660.0	3736
11123.0	3737
11128.0	3738
11137.0	3739
43905.0	3740
43913.0	3741
76684.0	3742
11149.0	3743
76685.0	3744
11152.0	3745
11155.0	3746
76692.0	3747
76693.0	3748
11160.0	3749
11162.0	3750
43930.0	3751
43934.0	3752
43936.0	3753
43941.0	3754
11177.0	3755
11178.0	3756
11187.0	3757
11192.0	3758
11196.0	3759
43971.0	3760
43972.0	3761
11205.0	3762
11207.0	3763
76745.0	3764
11210.0	3765
76747.0	3766
76754.0	3767
76759.0	3768
11224.0	3769
11225.0	3770
11228.0	3771
76765.0	3772
43999.0	3773
76770.0	3774
76771.0	3775
44006.0	3776
76774.0	3777
11240.0	3778
76777.0	3779
11241.0	3780
76775.0	3781
44019.0	3782
11255.0	3783
11258.0	3784
76795.0	3785
76796.0	3786
44027.0	3787
76797.0	3788
76800.0	3789
11266.0	3790
76806.0	3791
76809.0	3792
76811.0	3793
11276.0	3794
76812.0	3795
76815.0	3796
76816.0	3797
44052.0	3798
76826.0	3799
76827.0	3800
76830.0	3801
11295.0	3802
44065.0	3803
76837.0	3804
11301.0	3805
76840.0	3806
76845.0	3807
11323.0	3808
44092.0	3809
11331.0	3810
44101.0	3811
76872.0	3812
11340.0	3813
76878.0	3814
76880.0	3815
11344.0	3816
44113.0	3817
76891.0	3818
11356.0	3819
11359.0	3820
44138.0	3821
76913.0	3822
44145.0	3823
76914.0	3824
44157.0	3825
76927.0	3826
76929.0	3827
11395.0	3828
76933.0	3829
44169.0	3830
76938.0	3831
44171.0	3832
11405.0	3833
11407.0	3834
44177.0	3835
76945.0	3836
44179.0	3837
76951.0	3838
76952.0	3839
11422.0	3840
76967.0	3841
44204.0	3842
76972.0	3843
11441.0	3844
44210.0	3845
44215.0	3846
44216.0	3847
44217.0	3848
11449.0	3849
11454.0	3850
44224.0	3851
76998.0	3852
44230.0	3853
11464.0	3854
11469.0	3855
44240.0	3856
11472.0	3857
11475.0	3858
44247.0	3859
77016.0	3860
11481.0	3861
44250.0	3862
77023.0	3863
77027.0	3864
77029.0	3865
77031.0	3866
11496.0	3867
11508.0	3868
44282.0	3869
11515.0	3870
11516.0	3871
77053.0	3872
44285.0	3873
77054.0	3874
77056.0	3875
77059.0	3876
77061.0	3877
44298.0	3878
77066.0	3879
77068.0	3880
11533.0	3881
44303.0	3882
44309.0	3883
11552.0	3884
11553.0	3885
44324.0	3886
11559.0	3887
44331.0	3888
11565.0	3889
11567.0	3890
11571.0	3891
77109.0	3892
11575.0	3893
11576.0	3894
44346.0	3895
44347.0	3896
77115.0	3897
11585.0	3898
11591.0	3899
44361.0	3900
77134.0	3901
44367.0	3902
44372.0	3903
44373.0	3904
77147.0	3905
11614.0	3906
44383.0	3907
44384.0	3908
77154.0	3909
44392.0	3910
77165.0	3911
77166.0	3912
11636.0	3913
77172.0	3914
44405.0	3915
77174.0	3916
77176.0	3917
11642.0	3918
44412.0	3919
44415.0	3920
77194.0	3921
44427.0	3922
77196.0	3923
44426.0	3924
77200.0	3925
77204.0	3926
44437.0	3927
11669.0	3928
11672.0	3929
44441.0	3930
77210.0	3931
11676.0	3932
77219.0	3933
77220.0	3934
44455.0	3935
44457.0	3936
11696.0	3937
11697.0	3938
44467.0	3939
77237.0	3940
77239.0	3941
11704.0	3942
77242.0	3943
11711.0	3944
44480.0	3945
11716.0	3946
44489.0	3947
77263.0	3948
77267.0	3949
44508.0	3950
77277.0	3951
44510.0	3952
44512.0	3953
11746.0	3954
77283.0	3955
77284.0	3956
77282.0	3957
11752.0	3958
11760.0	3959
44532.0	3960
11769.0	3961
77307.0	3962
77308.0	3963
44540.0	3964
77312.0	3965
77320.0	3966
11790.0	3967
44558.0	3968
77327.0	3969
11795.0	3970
11796.0	3971
11798.0	3972
77335.0	3973
11810.0	3974
11812.0	3975
11813.0	3976
11816.0	3977
77354.0	3978
11824.0	3979
77362.0	3980
44606.0	3981
11838.0	3982
77376.0	3983
77381.0	3984
77383.0	3985
77385.0	3986
44618.0	3987
11850.0	3988
44622.0	3989
44624.0	3990
44628.0	3991
44629.0	3992
11866.0	3993
77402.0	3994
11873.0	3995
77413.0	3996
77418.0	3997
11883.0	3998
77419.0	3999
44651.0	4000
11887.0	4001
77425.0	4002
77435.0	4003
77439.0	4004
44672.0	4005
77441.0	4006
44676.0	4007
44678.0	4008
11911.0	4009
77448.0	4010
44679.0	4011
11914.0	4012
77452.0	4013
44688.0	4014
44696.0	4015
44698.0	4016
44701.0	4017
11935.0	4018
11938.0	4019
11939.0	4020
77476.0	4021
77479.0	4022
77481.0	4023
77483.0	4024
77485.0	4025
11952.0	4026
44724.0	4027
44731.0	4028
77503.0	4029
11980.0	4030
44749.0	4031
11982.0	4032
44754.0	4033
77523.0	4034
11993.0	4035
44764.0	4036
44769.0	4037
77541.0	4038
12008.0	4039
12010.0	4040
44781.0	4041
12014.0	4042
44782.0	4043
44788.0	4044
77558.0	4045
77567.0	4046
12037.0	4047
44805.0	4048
77579.0	4049
12045.0	4050
12048.0	4051
77584.0	4052
77589.0	4053
12053.0	4054
44823.0	4055
12058.0	4056
77597.0	4057
44829.0	4058
12061.0	4059
44833.0	4060
77602.0	4061
12066.0	4062
12068.0	4063
12069.0	4064
12070.0	4065
77610.0	4066
77611.0	4067
12074.0	4068
44847.0	4069
12084.0	4070
44861.0	4071
77643.0	4072
77648.0	4073
77654.0	4074
12120.0	4075
12125.0	4076
12126.0	4077
12136.0	4078
12139.0	4079
77675.0	4080
44910.0	4081
12149.0	4082
77688.0	4083
77692.0	4084
44928.0	4085
44932.0	4086
12165.0	4087
44933.0	4088
77703.0	4089
12170.0	4090
77707.0	4091
77709.0	4092
12175.0	4093
12185.0	4094
77725.0	4095
77729.0	4096
44962.0	4097
12195.0	4098
44967.0	4099
77735.0	4100
12205.0	4101
77744.0	4102
44976.0	4103
12218.0	4104
44988.0	4105
44989.0	4106
77758.0	4107
77763.0	4108
12228.0	4109
44995.0	4110
44998.0	4111
12233.0	4112
12235.0	4113
45004.0	4114
12243.0	4115
77782.0	4116
45015.0	4117
45017.0	4118
45020.0	4119
12261.0	4120
45031.0	4121
77800.0	4122
12266.0	4123
77802.0	4124
77805.0	4125
12276.0	4126
77820.0	4127
77821.0	4128
45055.0	4129
12288.0	4130
12291.0	4131
12295.0	4132
77833.0	4133
45065.0	4134
77837.0	4135
45070.0	4136
12306.0	4137
77846.0	4138
12311.0	4139
12314.0	4140
12318.0	4141
12320.0	4142
12321.0	4143
12322.0	4144
77860.0	4145
77861.0	4146
12325.0	4147
77875.0	4148
12340.0	4149
45109.0	4150
77879.0	4151
45112.0	4152
12344.0	4153
45120.0	4154
77890.0	4155
45125.0	4156
12360.0	4157
12362.0	4158
12367.0	4159
12369.0	4160
12370.0	4161
12372.0	4162
77911.0	4163
12378.0	4164
77918.0	4165
77922.0	4166
45156.0	4167
45158.0	4168
45160.0	4169
12393.0	4170
45173.0	4171
45174.0	4172
45175.0	4173
12407.0	4174
77945.0	4175
77948.0	4176
12414.0	4177
77950.0	4178
12415.0	4179
12416.0	4180
77953.0	4181
77954.0	4182
45184.0	4183
45190.0	4184
45193.0	4185
77961.0	4186
77968.0	4187
45204.0	4188
45205.0	4189
12442.0	4190
12450.0	4191
77987.0	4192
45225.0	4193
45226.0	4194
78001.0	4195
78007.0	4196
12474.0	4197
12479.0	4198
78017.0	4199
45252.0	4200
12485.0	4201
78023.0	4202
78025.0	4203
78028.0	4204
45266.0	4205
45268.0	4206
78037.0	4207
78038.0	4208
45272.0	4209
45274.0	4210
12508.0	4211
78049.0	4212
78050.0	4213
12518.0	4214
12519.0	4215
12523.0	4216
78063.0	4217
45296.0	4218
12529.0	4219
78066.0	4220
78068.0	4221
45306.0	4222
78078.0	4223
12547.0	4224
78083.0	4225
45316.0	4226
45317.0	4227
78090.0	4228
12555.0	4229
78092.0	4230
12556.0	4231
45324.0	4232
12558.0	4233
12565.0	4234
45333.0	4235
45335.0	4236
78113.0	4237
12581.0	4238
78118.0	4239
78119.0	4240
45353.0	4241
45362.0	4242
78132.0	4243
12599.0	4244
78136.0	4245
45369.0	4246
45371.0	4247
45372.0	4248
45374.0	4249
45376.0	4250
12610.0	4251
45378.0	4252
45380.0	4253
12628.0	4254
78168.0	4255
78169.0	4256
45405.0	4257
12641.0	4258
78183.0	4259
45422.0	4260
45425.0	4261
12658.0	4262
78198.0	4263
78199.0	4264
45433.0	4265
78203.0	4266
12668.0	4267
78205.0	4268
12670.0	4269
78207.0	4270
45438.0	4271
45441.0	4272
45442.0	4273
78213.0	4274
78215.0	4275
12679.0	4276
12682.0	4277
45451.0	4278
12688.0	4279
78228.0	4280
78230.0	4281
78234.0	4282
78237.0	4283
12701.0	4284
78240.0	4285
45472.0	4286
45480.0	4287
78249.0	4288
12714.0	4289
45487.0	4290
45488.0	4291
45493.0	4292
12727.0	4293
45503.0	4294
45504.0	4295
12738.0	4296
78276.0	4297
78278.0	4298
45513.0	4299
78296.0	4300
78299.0	4301
78300.0	4302
12766.0	4303
78305.0	4304
45538.0	4305
12769.0	4306
12771.0	4307
12773.0	4308
12777.0	4309
45546.0	4310
12778.0	4311
12783.0	4312
78327.0	4313
45559.0	4314
12797.0	4315
45569.0	4316
45570.0	4317
78339.0	4318
78340.0	4319
45573.0	4320
12802.0	4321
12806.0	4322
45576.0	4323
12810.0	4324
78348.0	4325
78349.0	4326
78350.0	4327
45598.0	4328
12835.0	4329
12836.0	4330
45605.0	4331
12838.0	4332
12839.0	4333
12842.0	4334
12843.0	4335
45612.0	4336
78381.0	4337
12846.0	4338
45614.0	4339
45619.0	4340
45626.0	4341
12866.0	4342
45642.0	4343
45643.0	4344
78410.0	4345
12888.0	4346
78428.0	4347
45663.0	4348
78438.0	4349
45674.0	4350
12907.0	4351
45680.0	4352
45683.0	4353
12917.0	4354
78453.0	4355
45687.0	4356
12923.0	4357
78463.0	4358
45696.0	4359
78465.0	4360
12930.0	4361
78466.0	4362
12937.0	4363
12939.0	4364
78482.0	4365
45714.0	4366
78485.0	4367
45726.0	4368
45729.0	4369
12962.0	4370
12963.0	4371
12966.0	4372
45741.0	4373
78511.0	4374
78512.0	4375
78513.0	4376
45750.0	4377
12982.0	4378
45752.0	4379
45754.0	4380
45755.0	4381
78525.0	4382
45758.0	4383
78526.0	4384
78534.0	4385
78540.0	4386
45773.0	4387
45774.0	4388
13011.0	4389
45780.0	4390
78549.0	4391
78550.0	4392
13017.0	4393
45790.0	4394
45793.0	4395
13027.0	4396
13041.0	4397
13043.0	4398
45812.0	4399
13046.0	4400
78583.0	4401
45814.0	4402
45822.0	4403
78592.0	4404
13057.0	4405
45824.0	4406
78601.0	4407
45835.0	4408
13068.0	4409
13069.0	4410
78607.0	4411
13072.0	4412
45841.0	4413
78610.0	4414
45845.0	4415
45846.0	4416
78618.0	4417
78621.0	4418
13086.0	4419
45855.0	4420
45856.0	4421
78628.0	4422
78632.0	4423
78633.0	4424
78639.0	4425
13106.0	4426
78648.0	4427
45883.0	4428
45889.0	4429
78657.0	4430
13124.0	4431
13128.0	4432
45897.0	4433
13130.0	4434
45901.0	4435
78677.0	4436
78678.0	4437
13148.0	4438
45917.0	4439
78688.0	4440
45921.0	4441
45922.0	4442
78693.0	4443
78695.0	4444
13160.0	4445
45928.0	4446
13162.0	4447
78705.0	4448
45942.0	4449
45945.0	4450
78723.0	4451
13193.0	4452
78730.0	4453
13198.0	4454
45967.0	4455
45971.0	4456
13204.0	4457
45985.0	4458
13220.0	4459
45990.0	4460
78763.0	4461
13229.0	4462
13230.0	4463
13242.0	4464
13245.0	4465
78782.0	4466
13248.0	4467
46017.0	4468
13255.0	4469
13263.0	4470
78803.0	4471
46037.0	4472
46041.0	4473
13276.0	4474
46051.0	4475
78821.0	4476
78828.0	4477
78832.0	4478
78838.0	4479
78842.0	4480
78848.0	4481
46082.0	4482
13315.0	4483
78856.0	4484
46090.0	4485
78865.0	4486
46098.0	4487
46101.0	4488
13334.0	4489
46107.0	4490
78878.0	4491
46110.0	4492
13348.0	4493
46120.0	4494
13356.0	4495
13359.0	4496
78896.0	4497
46130.0	4498
78899.0	4499
46132.0	4500
13362.0	4501
78902.0	4502
13367.0	4503
13379.0	4504
78919.0	4505
78922.0	4506
46154.0	4507
78925.0	4508
46159.0	4509
78928.0	4510
13393.0	4511
78930.0	4512
78929.0	4513
78937.0	4514
46170.0	4515
78939.0	4516
46182.0	4517
13420.0	4518
46192.0	4519
46197.0	4520
78965.0	4521
46202.0	4522
78972.0	4523
46204.0	4524
78975.0	4525
13445.0	4526
46217.0	4527
78986.0	4528
46219.0	4529
78987.0	4530
78991.0	4531
78997.0	4532
46238.0	4533
79007.0	4534
13474.0	4535
46246.0	4536
79016.0	4537
46256.0	4538
46259.0	4539
79028.0	4540
46260.0	4541
13497.0	4542
46267.0	4543
79039.0	4544
13506.0	4545
13507.0	4546
13509.0	4547
13510.0	4548
46281.0	4549
46283.0	4550
46288.0	4551
46289.0	4552
46297.0	4553
13531.0	4554
46301.0	4555
79071.0	4556
13545.0	4557
79082.0	4558
46316.0	4559
46319.0	4560
46320.0	4561
13553.0	4562
46321.0	4563
46324.0	4564
79106.0	4565
79109.0	4566
13580.0	4567
79117.0	4568
46353.0	4569
46354.0	4570
79127.0	4571
46359.0	4572
13593.0	4573
46362.0	4574
79137.0	4575
79138.0	4576
46371.0	4577
46375.0	4578
46381.0	4579
13618.0	4580
46387.0	4581
46391.0	4582
79159.0	4583
79161.0	4584
79162.0	4585
79166.0	4586
46398.0	4587
13632.0	4588
46402.0	4589
46404.0	4590
79176.0	4591
13640.0	4592
46411.0	4593
46417.0	4594
13653.0	4595
79190.0	4596
13654.0	4597
79193.0	4598
79195.0	4599
46434.0	4600
13673.0	4601
46442.0	4602
13675.0	4603
13688.0	4604
13691.0	4605
13693.0	4606
79230.0	4607
46463.0	4608
46467.0	4609
46468.0	4610
46469.0	4611
13702.0	4612
13711.0	4613
46483.0	4614
46490.0	4615
79259.0	4616
46492.0	4617
46493.0	4618
13725.0	4619
13724.0	4620
46496.0	4621
46501.0	4622
79277.0	4623
79280.0	4624
79281.0	4625
46514.0	4626
46517.0	4627
46518.0	4628
46525.0	4629
13758.0	4630
46533.0	4631
13769.0	4632
79311.0	4633
13784.0	4634
13786.0	4635
79323.0	4636
46556.0	4637
79330.0	4638
79333.0	4639
46567.0	4640
79338.0	4641
13805.0	4642
79341.0	4643
46577.0	4644
79345.0	4645
13812.0	4646
13823.0	4647
79362.0	4648
79367.0	4649
46601.0	4650
79374.0	4651
13838.0	4652
46606.0	4653
46609.0	4654
13843.0	4655
79380.0	4656
79384.0	4657
46617.0	4658
13851.0	4659
46627.0	4660
79396.0	4661
46631.0	4662
79408.0	4663
13872.0	4664
13876.0	4665
13877.0	4666
46646.0	4667
79416.0	4668
79417.0	4669
46659.0	4670
13893.0	4671
46662.0	4672
46664.0	4673
13899.0	4674
46668.0	4675
13913.0	4676
79455.0	4677
46690.0	4678
46696.0	4679
79464.0	4680
46698.0	4681
46697.0	4682
79469.0	4683
79472.0	4684
46704.0	4685
46711.0	4686
46712.0	4687
46718.0	4688
46726.0	4689
13963.0	4690
13969.0	4691
13975.0	4692
79512.0	4693
13978.0	4694
79517.0	4695
13988.0	4696
79525.0	4697
13990.0	4698
13991.0	4699
46765.0	4700
46766.0	4701
79536.0	4702
14007.0	4703
46776.0	4704
14009.0	4705
14011.0	4706
79550.0	4707
14017.0	4708
46786.0	4709
79564.0	4710
14028.0	4711
46798.0	4712
14035.0	4713
14036.0	4714
46810.0	4715
79578.0	4716
46814.0	4717
14049.0	4718
46818.0	4719
46820.0	4720
14056.0	4721
79594.0	4722
14059.0	4723
79596.0	4724
46829.0	4725
14067.0	4726
79608.0	4727
14073.0	4728
79610.0	4729
46852.0	4730
46853.0	4731
79622.0	4732
46862.0	4733
79636.0	4734
79637.0	4735
79638.0	4736
46871.0	4737
14106.0	4738
46891.0	4739
46895.0	4740
14128.0	4741
14129.0	4742
46898.0	4743
14133.0	4744
46909.0	4745
14142.0	4746
79682.0	4747
14159.0	4748
46928.0	4749
14162.0	4750
46932.0	4751
46936.0	4752
79704.0	4753
79709.0	4754
46943.0	4755
14177.0	4756
14179.0	4757
14183.0	4758
79721.0	4759
14191.0	4760
14195.0	4761
79732.0	4762
14198.0	4763
14199.0	4764
79737.0	4765
14207.0	4766
46976.0	4767
14215.0	4768
79754.0	4769
46989.0	4770
14222.0	4771
46993.0	4772
79763.0	4773
14231.0	4774
47000.0	4775
79771.0	4776
47007.0	4777
79777.0	4778
47011.0	4779
47013.0	4780
14246.0	4781
79783.0	4782
47020.0	4783
79790.0	4784
79797.0	4785
79801.0	4786
14267.0	4787
47039.0	4788
14273.0	4789
47042.0	4790
79813.0	4791
47048.0	4792
14280.0	4793
79819.0	4794
79820.0	4795
79821.0	4796
14283.0	4797
79823.0	4798
79824.0	4799
47055.0	4800
47059.0	4801
47063.0	4802
79832.0	4803
14298.0	4804
14300.0	4805
47070.0	4806
47072.0	4807
47076.0	4808
14309.0	4809
14313.0	4810
47081.0	4811
79851.0	4812
14315.0	4813
14317.0	4814
47092.0	4815
79864.0	4816
47098.0	4817
14335.0	4818
47103.0	4819
14338.0	4820
79878.0	4821
47120.0	4822
14354.0	4823
14355.0	4824
79890.0	4825
79897.0	4826
79899.0	4827
47132.0	4828
14368.0	4829
79906.0	4830
79907.0	4831
47141.0	4832
47144.0	4833
47151.0	4834
79923.0	4835
14390.0	4836
79927.0	4837
79929.0	4838
47167.0	4839
14402.0	4840
47170.0	4841
14406.0	4842
79944.0	4843
47177.0	4844
14409.0	4845
79950.0	4846
79951.0	4847
79952.0	4848
47187.0	4849
47188.0	4850
14421.0	4851
79963.0	4852
79966.0	4853
14435.0	4854
47211.0	4855
47219.0	4856
14451.0	4857
47223.0	4858
79994.0	4859
47231.0	4860
14472.0	4861
14475.0	4862
80015.0	4863
14482.0	4864
14484.0	4865
47254.0	4866
80030.0	4867
80032.0	4868
14499.0	4869
14504.0	4870
80048.0	4871
80049.0	4872
80051.0	4873
80053.0	4874
14517.0	4875
47287.0	4876
47288.0	4877
80058.0	4878
80059.0	4879
47292.0	4880
14530.0	4881
47304.0	4882
14538.0	4883
14540.0	4884
14543.0	4885
80079.0	4886
14547.0	4887
47319.0	4888
80089.0	4889
47326.0	4890
80097.0	4891
47330.0	4892
14562.0	4893
14569.0	4894
80113.0	4895
14582.0	4896
14587.0	4897
14588.0	4898
80124.0	4899
80130.0	4900
80131.0	4901
14599.0	4902
80137.0	4903
14603.0	4904
14607.0	4905
80145.0	4906
47380.0	4907
47385.0	4908
80154.0	4909
80156.0	4910
14622.0	4911
14624.0	4912
80161.0	4913
47394.0	4914
47395.0	4915
80162.0	4916
14631.0	4917
80170.0	4918
14636.0	4919
14641.0	4920
47409.0	4921
47410.0	4922
47416.0	4923
14651.0	4924
14653.0	4925
80190.0	4926
80192.0	4927
14658.0	4928
14665.0	4929
80201.0	4930
80208.0	4931
47441.0	4932
47445.0	4933
14686.0	4934
47460.0	4935
14700.0	4936
47470.0	4937
47471.0	4938
14704.0	4939
14703.0	4940
47474.0	4941
14709.0	4942
47485.0	4943
80256.0	4944
14722.0	4945
14727.0	4946
14733.0	4947
47504.0	4948
14744.0	4949
80280.0	4950
47514.0	4951
14746.0	4952
14749.0	4953
80287.0	4954
47523.0	4955
14757.0	4956
80296.0	4957
14762.0	4958
14766.0	4959
47536.0	4960
47537.0	4961
80306.0	4962
14768.0	4963
47550.0	4964
80318.0	4965
47552.0	4966
47553.0	4967
80322.0	4968
80323.0	4969
80326.0	4970
47561.0	4971
47562.0	4972
47564.0	4973
14808.0	4974
47577.0	4975
47578.0	4976
14811.0	4977
14809.0	4978
47581.0	4979
47589.0	4980
47593.0	4981
47595.0	4982
14831.0	4983
14832.0	4984
80373.0	4985
47606.0	4986
14843.0	4987
47612.0	4988
14844.0	4989
80380.0	4990
80387.0	4991
14856.0	4992
47626.0	4993
80396.0	4994
80398.0	4995
80399.0	4996
14863.0	4997
14865.0	4998
14866.0	4999
47636.0	5000
47638.0	5001
14872.0	5002
80410.0	5003
47643.0	5004
47646.0	5005
80415.0	5006
47648.0	5007
47657.0	5008
47658.0	5009
80426.0	5010
14892.0	5011
47660.0	5012
80432.0	5013
14898.0	5014
47666.0	5015
47676.0	5016
14910.0	5017
47679.0	5018
14914.0	5019
47684.0	5020
80454.0	5021
47687.0	5022
47689.0	5023
47690.0	5024
47694.0	5025
14928.0	5026
14934.0	5027
14937.0	5028
14938.0	5029
47707.0	5030
47708.0	5031
47710.0	5032
14946.0	5033
47714.0	5034
47716.0	5035
47719.0	5036
47724.0	5037
80492.0	5038
14959.0	5039
14960.0	5040
47731.0	5041
80500.0	5042
80502.0	5043
14967.0	5044
80506.0	5045
14973.0	5046
47743.0	5047
47752.0	5048
47755.0	5049
80529.0	5050
14995.0	5051
14998.0	5052
80536.0	5053
80537.0	5054
15002.0	5055
47776.0	5056
80547.0	5057
15012.0	5058
15013.0	5059
80554.0	5060
47786.0	5061
47795.0	5062
80568.0	5063
80569.0	5064
15035.0	5065
80575.0	5066
15040.0	5067
80578.0	5068
15043.0	5069
80581.0	5070
80583.0	5071
47818.0	5072
80589.0	5073
80594.0	5074
15059.0	5075
80595.0	5076
80602.0	5077
47836.0	5078
15073.0	5079
47841.0	5080
80612.0	5081
15077.0	5082
80621.0	5083
15093.0	5084
80634.0	5085
47869.0	5086
15104.0	5087
80640.0	5088
47873.0	5089
80643.0	5090
47877.0	5091
15112.0	5092
80651.0	5093
80653.0	5094
47885.0	5095
15117.0	5096
80655.0	5097
15124.0	5098
47897.0	5099
15129.0	5100
15134.0	5101
80679.0	5102
47911.0	5103
15143.0	5104
47914.0	5105
47917.0	5106
80685.0	5107
80694.0	5108
80695.0	5109
47931.0	5110
15173.0	5111
47942.0	5112
80711.0	5113
47944.0	5114
47957.0	5115
15191.0	5116
47965.0	5117
15202.0	5118
47981.0	5119
80750.0	5120
15220.0	5121
15222.0	5122
80760.0	5123
80761.0	5124
47996.0	5125
15235.0	5126
15236.0	5127
15237.0	5128
48007.0	5129
15241.0	5130
15242.0	5131
48011.0	5132
80778.0	5133
48013.0	5134
48014.0	5135
15246.0	5136
48016.0	5137
48020.0	5138
80790.0	5139
80791.0	5140
15256.0	5141
48025.0	5142
80798.0	5143
48030.0	5144
15269.0	5145
80812.0	5146
80813.0	5147
15282.0	5148
48055.0	5149
80824.0	5150
80829.0	5151
80831.0	5152
80833.0	5153
48069.0	5154
15302.0	5155
80837.0	5156
80845.0	5157
80846.0	5158
15311.0	5159
15312.0	5160
48080.0	5161
48082.0	5162
15319.0	5163
48089.0	5164
80861.0	5165
80865.0	5166
80869.0	5167
15334.0	5168
48103.0	5169
80871.0	5170
15339.0	5171
48107.0	5172
15351.0	5173
80894.0	5174
48127.0	5175
15361.0	5176
15363.0	5177
80902.0	5178
48138.0	5179
15371.0	5180
80906.0	5181
48141.0	5182
80910.0	5183
80911.0	5184
48139.0	5185
80907.0	5186
48145.0	5187
15383.0	5188
48152.0	5189
80923.0	5190
48163.0	5191
15403.0	5192
80945.0	5193
80948.0	5194
80949.0	5195
80952.0	5196
48185.0	5197
80958.0	5198
48191.0	5199
80961.0	5200
80963.0	5201
80968.0	5202
80970.0	5203
80972.0	5204
15437.0	5205
80976.0	5206
15441.0	5207
48210.0	5208
48212.0	5209
48216.0	5210
15450.0	5211
15451.0	5212
80988.0	5213
48221.0	5214
15456.0	5215
15460.0	5216
15468.0	5217
15470.0	5218
15475.0	5219
48245.0	5220
15478.0	5221
81016.0	5222
48250.0	5223
81019.0	5224
48254.0	5225
48262.0	5226
81032.0	5227
81037.0	5228
81043.0	5229
48278.0	5230
15511.0	5231
15515.0	5232
81052.0	5233
15517.0	5234
48290.0	5235
81059.0	5236
15523.0	5237
81064.0	5238
15531.0	5239
81078.0	5240
81082.0	5241
81083.0	5242
15551.0	5243
81088.0	5244
81090.0	5245
15557.0	5246
48327.0	5247
81095.0	5248
15562.0	5249
81099.0	5250
48330.0	5251
81125.0	5252
48361.0	5253
81133.0	5254
15598.0	5255
48367.0	5256
15597.0	5257
81138.0	5258
48376.0	5259
48380.0	5260
48384.0	5261
81155.0	5262
15619.0	5263
15622.0	5264
48393.0	5265
48396.0	5266
81164.0	5267
48399.0	5268
81168.0	5269
48401.0	5270
15634.0	5271
15632.0	5272
81171.0	5273
15636.0	5274
81175.0	5275
15644.0	5276
15646.0	5277
48416.0	5278
48417.0	5279
15649.0	5280
81189.0	5281
15653.0	5282
81194.0	5283
15660.0	5284
15664.0	5285
81206.0	5286
48439.0	5287
81207.0	5288
48442.0	5289
15675.0	5290
48452.0	5291
15685.0	5292
81223.0	5293
15691.0	5294
81230.0	5295
81239.0	5296
15707.0	5297
15708.0	5298
81248.0	5299
48482.0	5300
15716.0	5301
81253.0	5302
15719.0	5303
81265.0	5304
48499.0	5305
15731.0	5306
48502.0	5307
15738.0	5308
15744.0	5309
15745.0	5310
81282.0	5311
48515.0	5312
15746.0	5313
81288.0	5314
15757.0	5315
15759.0	5316
15762.0	5317
81301.0	5318
81303.0	5319
15767.0	5320
48537.0	5321
15771.0	5322
81308.0	5323
15775.0	5324
48548.0	5325
48549.0	5326
81316.0	5327
48553.0	5328
48557.0	5329
81328.0	5330
48560.0	5331
81331.0	5332
48566.0	5333
81336.0	5334
81340.0	5335
81341.0	5336
48575.0	5337
15815.0	5338
81354.0	5339
15822.0	5340
81365.0	5341
15829.0	5342
81367.0	5343
81368.0	5344
48602.0	5345
48604.0	5346
48607.0	5347
15841.0	5348
15850.0	5349
48623.0	5350
15857.0	5351
48627.0	5352
48628.0	5353
81397.0	5354
48633.0	5355
81402.0	5356
15866.0	5357
48638.0	5358
81410.0	5359
15876.0	5360
15879.0	5361
48651.0	5362
15887.0	5363
48658.0	5364
81430.0	5365
81433.0	5366
81434.0	5367
48674.0	5368
15909.0	5369
48679.0	5370
81448.0	5371
81449.0	5372
48685.0	5373
48688.0	5374
15921.0	5375
48692.0	5376
48694.0	5377
81462.0	5378
48702.0	5379
81474.0	5380
48708.0	5381
15941.0	5382
48709.0	5383
15943.0	5384
