a	b
7668.0	3631
7671.0	3632
24055.0	3633
40441.0	3634
56831.0	3635
89603.0	3636
7683.0	3637
40453.0	3638
73223.0	3639
89608.0	3640
73228.0	3641
40461.0	3642
7693.0	3643
89622.0	3644
40471.0	3645
89623.0	3646
40474.0	3647
24092.0	3648
89629.0	3649
89632.0	3650
89634.0	3651
7715.0	3652
24100.0	3653
56870.0	3654
56872.0	3655
7725.0	3656
56878.0	3657
7727.0	3658
73264.0	3659
24113.0	3660
73267.0	3661
89653.0	3662
7737.0	3663
40506.0	3664
40505.0	3665
40509.0	3666
89668.0	3667
56903.0	3668
40523.0	3669
56909.0	3670
73295.0	3671
7759.0	3672
24145.0	3673
89682.0	3674
56918.0	3675
56919.0	3676
73305.0	3677
40538.0	3678
73313.0	3679
73315.0	3680
7789.0	3681
73327.0	3682
7794.0	3683
7796.0	3684
7801.0	3685
56954.0	3686
40571.0	3687
40577.0	3688
73349.0	3689
89734.0	3690
73352.0	3691
73354.0	3692
89739.0	3693
24205.0	3694
73358.0	3695
40591.0	3696
24206.0	3697
56976.0	3698
24213.0	3699
7830.0	3700
89752.0	3701
89755.0	3702
73372.0	3703
56989.0	3704
24220.0	3705
73375.0	3706
40608.0	3707
89760.0	3708
7842.0	3709
56993.0	3710
56996.0	3711
73383.0	3712
7850.0	3713
89771.0	3714
57004.0	3715
7857.0	3716
89779.0	3717
7860.0	3718
73398.0	3719
57015.0	3720
57018.0	3721
24252.0	3722
73405.0	3723
73408.0	3724
40641.0	3725
7875.0	3726
73412.0	3727
89797.0	3728
73414.0	3729
89800.0	3730
7884.0	3731
7889.0	3732
7890.0	3733
40657.0	3734
40661.0	3735
40662.0	3736
7894.0	3737
89813.0	3738
7897.0	3739
24281.0	3740
73435.0	3741
7900.0	3742
24283.0	3743
24287.0	3744
89826.0	3745
40675.0	3746
24305.0	3747
57077.0	3748
73466.0	3749
7931.0	3750
40698.0	3751
57083.0	3752
57084.0	3753
7935.0	3754
24322.0	3755
24325.0	3756
24326.0	3757
89867.0	3758
40717.0	3759
24333.0	3760
89872.0	3761
40722.0	3762
40724.0	3763
7956.0	3764
73500.0	3765
57119.0	3766
40736.0	3767
73506.0	3768
89891.0	3769
40740.0	3770
57123.0	3771
40742.0	3772
57128.0	3773
73513.0	3774
24360.0	3775
7979.0	3776
89900.0	3777
73517.0	3778
73521.0	3779
7986.0	3780
89906.0	3781
57139.0	3782
73525.0	3783
89907.0	3784
73529.0	3785
57147.0	3786
89916.0	3787
7997.0	3788
24383.0	3789
40771.0	3790
73540.0	3791
24387.0	3792
57157.0	3793
89925.0	3794
8010.0	3795
89932.0	3796
8016.0	3797
73560.0	3798
73561.0	3799
40794.0	3800
89944.0	3801
40796.0	3802
24409.0	3803
57178.0	3804
40799.0	3805
73569.0	3806
40802.0	3807
40803.0	3808
89953.0	3809
24420.0	3810
24426.0	3811
89963.0	3812
57198.0	3813
73590.0	3814
73591.0	3815
40822.0	3816
73593.0	3817
24440.0	3818
73598.0	3819
40831.0	3820
8064.0	3821
73600.0	3822
24447.0	3823
8067.0	3824
89992.0	3825
73614.0	3826
89999.0	3827
8080.0	3828
8084.0	3829
73623.0	3830
8088.0	3831
73634.0	3832
90018.0	3833
57252.0	3834
24486.0	3835
8109.0	3836
57262.0	3837
73647.0	3838
57264.0	3839
73651.0	3840
90036.0	3841
24504.0	3842
73657.0	3843
40891.0	3844
57275.0	3845
24510.0	3846
24511.0	3847
90046.0	3848
8130.0	3849
8137.0	3850
24523.0	3851
90059.0	3852
24526.0	3853
73682.0	3854
57301.0	3855
8151.0	3856
8152.0	3857
73695.0	3858
40929.0	3859
90082.0	3860
8165.0	3861
40933.0	3862
57318.0	3863
8172.0	3864
73715.0	3865
8180.0	3866
90100.0	3867
90101.0	3868
73719.0	3869
8184.0	3870
24570.0	3871
8188.0	3872
24573.0	3873
57341.0	3874
57343.0	3875
57344.0	3876
73729.0	3877
73730.0	3878
57353.0	3879
90123.0	3880
40975.0	3881
40977.0	3882
40980.0	3883
73750.0	3884
90136.0	3885
24601.0	3886
90139.0	3887
40988.0	3888
8221.0	3889
73758.0	3890
73759.0	3891
24604.0	3892
90141.0	3893
90144.0	3894
40995.0	3895
90148.0	3896
41005.0	3897
90157.0	3898
8239.0	3899
73777.0	3900
90161.0	3901
24626.0	3902
73780.0	3903
24630.0	3904
90172.0	3905
8253.0	3906
90173.0	3907
73793.0	3908
73795.0	3909
90181.0	3910
24645.0	3911
8266.0	3912
8267.0	3913
57419.0	3914
57420.0	3915
41039.0	3916
57424.0	3917
57425.0	3918
24659.0	3919
41048.0	3920
73817.0	3921
90201.0	3922
57442.0	3923
8291.0	3924
73829.0	3925
73831.0	3926
90217.0	3927
41066.0	3928
8298.0	3929
90218.0	3930
8302.0	3931
24688.0	3932
73841.0	3933
41075.0	3934
57462.0	3935
8316.0	3936
8318.0	3937
41091.0	3938
8326.0	3939
73868.0	3940
57486.0	3941
57489.0	3942
57490.0	3943
73875.0	3944
8341.0	3945
57494.0	3946
57505.0	3947
8354.0	3948
24738.0	3949
24740.0	3950
73895.0	3951
24746.0	3952
73903.0	3953
8368.0	3954
41137.0	3955
41135.0	3956
57525.0	3957
41142.0	3958
24757.0	3959
57531.0	3960
8382.0	3961
90303.0	3962
57539.0	3963
73926.0	3964
57542.0	3965
90315.0	3966
73932.0	3967
8398.0	3968
57550.0	3969
73937.0	3970
90322.0	3971
8407.0	3972
8408.0	3973
41177.0	3974
41178.0	3975
8411.0	3976
41182.0	3977
90339.0	3978
8420.0	3979
8422.0	3980
24809.0	3981
24813.0	3982
41200.0	3983
57587.0	3984
24824.0	3985
8447.0	3986
41216.0	3987
73986.0	3988
57603.0	3989
8452.0	3990
8453.0	3991
57605.0	3992
41223.0	3993
73996.0	3994
90386.0	3995
74004.0	3996
24853.0	3997
8475.0	3998
41243.0	3999
57629.0	4000
74013.0	4001
24859.0	4002
24866.0	4003
8485.0	4004
57641.0	4005
41258.0	4006
24876.0	4007
24882.0	4008
41270.0	4009
41271.0	4010
41274.0	4011
41277.0	4012
41278.0	4013
74047.0	4014
8512.0	4015
57661.0	4016
74050.0	4017
24898.0	4018
57667.0	4019
41285.0	4020
8518.0	4021
41287.0	4022
8517.0	4023
57668.0	4024
8522.0	4025
8523.0	4026
57673.0	4027
74062.0	4028
24914.0	4029
24916.0	4030
74069.0	4031
57685.0	4032
8540.0	4033
41310.0	4034
74081.0	4035
24934.0	4036
74086.0	4037
24935.0	4038
90470.0	4039
8559.0	4040
24943.0	4041
8561.0	4042
24944.0	4043
24947.0	4044
74100.0	4045
8566.0	4046
24951.0	4047
74104.0	4048
41337.0	4049
8570.0	4050
57720.0	4051
74108.0	4052
57719.0	4053
24958.0	4054
57726.0	4055
90498.0	4056
8579.0	4057
57733.0	4058
57734.0	4059
24967.0	4060
8585.0	4061
41354.0	4062
8587.0	4063
90508.0	4064
90518.0	4065
74136.0	4066
74139.0	4067
41372.0	4068
57755.0	4069
57758.0	4070
90527.0	4071
74145.0	4072
74146.0	4073
24993.0	4074
74152.0	4075
8617.0	4076
8618.0	4077
25003.0	4078
57771.0	4079
74161.0	4080
41393.0	4081
8628.0	4082
41397.0	4083
41399.0	4084
8635.0	4085
57787.0	4086
41405.0	4087
25023.0	4088
57792.0	4089
8641.0	4090
41413.0	4091
90565.0	4092
90566.0	4093
90570.0	4094
57802.0	4095
57806.0	4096
25042.0	4097
57812.0	4098
41429.0	4099
41431.0	4100
57815.0	4101
8665.0	4102
74204.0	4103
8669.0	4104
74209.0	4105
74211.0	4106
74215.0	4107
25066.0	4108
90609.0	4109
8690.0	4110
90611.0	4111
74229.0	4112
8696.0	4113
25083.0	4114
41469.0	4115
74238.0	4116
57853.0	4117
90626.0	4118
90627.0	4119
41477.0	4120
74248.0	4121
41482.0	4122
41483.0	4123
41487.0	4124
8722.0	4125
74262.0	4126
8730.0	4127
41500.0	4128
41501.0	4129
8733.0	4130
90653.0	4131
57887.0	4132
90656.0	4133
74276.0	4134
41509.0	4135
57892.0	4136
90663.0	4137
74282.0	4138
25130.0	4139
57901.0	4140
57902.0	4141
41519.0	4142
41521.0	4143
25137.0	4144
8755.0	4145
57907.0	4146
90679.0	4147
74297.0	4148
74298.0	4149
8763.0	4150
41532.0	4151
90682.0	4152
90686.0	4153
8769.0	4154
8770.0	4155
41540.0	4156
90695.0	4157
74312.0	4158
8778.0	4159
74315.0	4160
74316.0	4161
8781.0	4162
25166.0	4163
41553.0	4164
41557.0	4165
57946.0	4166
90715.0	4167
90716.0	4168
8804.0	4169
8805.0	4170
25190.0	4171
41573.0	4172
8807.0	4173
57969.0	4174
57971.0	4175
57972.0	4176
57975.0	4177
41592.0	4178
25209.0	4179
25211.0	4180
90747.0	4181
41598.0	4182
8833.0	4183
41602.0	4184
57985.0	4185
8836.0	4186
25218.0	4187
90755.0	4188
90759.0	4189
41612.0	4190
74380.0	4191
8849.0	4192
90770.0	4193
41619.0	4194
41620.0	4195
74389.0	4196
25237.0	4197
58007.0	4198
90777.0	4199
90779.0	4200
41628.0	4201
58011.0	4202
74398.0	4203
58014.0	4204
8867.0	4205
58020.0	4206
41637.0	4207
8872.0	4208
74409.0	4209
74410.0	4210
74412.0	4211
8877.0	4212
41646.0	4213
25261.0	4214
41653.0	4215
8888.0	4216
8890.0	4217
25276.0	4218
25277.0	4219
25280.0	4220
25281.0	4221
8902.0	4222
41672.0	4223
41673.0	4224
90826.0	4225
8907.0	4226
74445.0	4227
41677.0	4228
90829.0	4229
25294.0	4230
41681.0	4231
58065.0	4232
41684.0	4233
8918.0	4234
90840.0	4235
41689.0	4236
41690.0	4237
90844.0	4238
8934.0	4239
90857.0	4240
25321.0	4241
58091.0	4242
8944.0	4243
25328.0	4244
90865.0	4245
25333.0	4246
90873.0	4247
90874.0	4248
8958.0	4249
8963.0	4250
74501.0	4251
74503.0	4252
58119.0	4253
25353.0	4254
41740.0	4255
8974.0	4256
74515.0	4257
58133.0	4258
8983.0	4259
58138.0	4260
90909.0	4261
8992.0	4262
25377.0	4263
8995.0	4264
74534.0	4265
41772.0	4266
58158.0	4267
58159.0	4268
90926.0	4269
74547.0	4270
74551.0	4271
90936.0	4272
90940.0	4273
25413.0	4274
74566.0	4275
25418.0	4276
58193.0	4277
41810.0	4278
74580.0	4279
58198.0	4280
58210.0	4281
58211.0	4282
74596.0	4283
41829.0	4284
41830.0	4285
41832.0	4286
41833.0	4287
9065.0	4288
41834.0	4289
58219.0	4290
90991.0	4291
41846.0	4292
9079.0	4293
91000.0	4294
9083.0	4295
74619.0	4296
41851.0	4297
41852.0	4298
74625.0	4299
25473.0	4300
9091.0	4301
25476.0	4302
25478.0	4303
91015.0	4304
25480.0	4305
25485.0	4306
9102.0	4307
25486.0	4308
58256.0	4309
58258.0	4310
41876.0	4311
25493.0	4312
9113.0	4313
41881.0	4314
58266.0	4315
58269.0	4316
9119.0	4317
91041.0	4318
91042.0	4319
41891.0	4320
9124.0	4321
58278.0	4322
74663.0	4323
58280.0	4324
25511.0	4325
74667.0	4326
25517.0	4327
41902.0	4328
91059.0	4329
41908.0	4330
74677.0	4331
74676.0	4332
25523.0	4333
25527.0	4334
41915.0	4335
25534.0	4336
25542.0	4337
25544.0	4338
9165.0	4339
58319.0	4340
74705.0	4341
58324.0	4342
91094.0	4343
9176.0	4344
74718.0	4345
9183.0	4346
41952.0	4347
74722.0	4348
74727.0	4349
25576.0	4350
74729.0	4351
91116.0	4352
9203.0	4353
25588.0	4354
41973.0	4355
25591.0	4356
91127.0	4357
58361.0	4358
58364.0	4359
74750.0	4360
58367.0	4361
74758.0	4362
74759.0	4363
91144.0	4364
9223.0	4365
74761.0	4366
58378.0	4367
25613.0	4368
41999.0	4369
25616.0	4370
58387.0	4371
91155.0	4372
25620.0	4373
91158.0	4374
74775.0	4375
42008.0	4376
42010.0	4377
74787.0	4378
91171.0	4379
58405.0	4380
74790.0	4381
25638.0	4382
42024.0	4383
91177.0	4384
25642.0	4385
91181.0	4386
42031.0	4387
9264.0	4388
9265.0	4389
58417.0	4390
58418.0	4391
91186.0	4392
58421.0	4393
74810.0	4394
25658.0	4395
74819.0	4396
58436.0	4397
74829.0	4398
9294.0	4399
91213.0	4400
42064.0	4401
42065.0	4402
42066.0	4403
58449.0	4404
58452.0	4405
9302.0	4406
74838.0	4407
58455.0	4408
25689.0	4409
9308.0	4410
9309.0	4411
25696.0	4412
58465.0	4413
42083.0	4414
9316.0	4415
74853.0	4416
25702.0	4417
9319.0	4418
58470.0	4419
25704.0	4420
74859.0	4421
42092.0	4422
74862.0	4423
25712.0	4424
74867.0	4425
9332.0	4426
25718.0	4427
91260.0	4428
25725.0	4429
91263.0	4430
25727.0	4431
74886.0	4432
74887.0	4433
74891.0	4434
25740.0	4435
9357.0	4436
25744.0	4437
9361.0	4438
74898.0	4439
74900.0	4440
42135.0	4441
42139.0	4442
74911.0	4443
58530.0	4444
58535.0	4445
42154.0	4446
25771.0	4447
74928.0	4448
74929.0	4449
91312.0	4450
58546.0	4451
42165.0	4452
42166.0	4453
58550.0	4454
9400.0	4455
42169.0	4456
25783.0	4457
91320.0	4458
25789.0	4459
42175.0	4460
91329.0	4461
58564.0	4462
42186.0	4463
42188.0	4464
91342.0	4465
91344.0	4466
91346.0	4467
42199.0	4468
25816.0	4469
9434.0	4470
91354.0	4471
25819.0	4472
9440.0	4473
91360.0	4474
58592.0	4475
9447.0	4476
74984.0	4477
74990.0	4478
25839.0	4479
9455.0	4480
58606.0	4481
25843.0	4482
58614.0	4483
75003.0	4484
91388.0	4485
25854.0	4486
25855.0	4487
91390.0	4488
25870.0	4489
75023.0	4490
75024.0	4491
9487.0	4492
75025.0	4493
75027.0	4494
25872.0	4495
58645.0	4496
91410.0	4497
91412.0	4498
58646.0	4499
25880.0	4500
9501.0	4501
9504.0	4502
58659.0	4503
58660.0	4504
75046.0	4505
9511.0	4506
91435.0	4507
91441.0	4508
91453.0	4509
25919.0	4510
42309.0	4511
91463.0	4512
25928.0	4513
25929.0	4514
42314.0	4515
9547.0	4516
75084.0	4517
9546.0	4518
91470.0	4519
42319.0	4520
25937.0	4521
75091.0	4522
75093.0	4523
9557.0	4524
75095.0	4525
75097.0	4526
58714.0	4527
25946.0	4528
58717.0	4529
58720.0	4530
58721.0	4531
25955.0	4532
9572.0	4533
9573.0	4534
25956.0	4535
58729.0	4536
42346.0	4537
9578.0	4538
42348.0	4539
42349.0	4540
75120.0	4541
42352.0	4542
91504.0	4543
25975.0	4544
91514.0	4545
9595.0	4546
91515.0	4547
91519.0	4548
58755.0	4549
42376.0	4550
9609.0	4551
91533.0	4552
58765.0	4553
9615.0	4554
58768.0	4555
75154.0	4556
58770.0	4557
42392.0	4558
9624.0	4559
58777.0	4560
26013.0	4561
9630.0	4562
58783.0	4563
91552.0	4564
58789.0	4565
75176.0	4566
75180.0	4567
9644.0	4568
91564.0	4569
58800.0	4570
75185.0	4571
75187.0	4572
91571.0	4573
58803.0	4574
26037.0	4575
42423.0	4576
26038.0	4577
58807.0	4578
26044.0	4579
42429.0	4580
91581.0	4581
9663.0	4582
42431.0	4583
9667.0	4584
9668.0	4585
91592.0	4586
42444.0	4587
42445.0	4588
58829.0	4589
9679.0	4590
26062.0	4591
75219.0	4592
91603.0	4593
26067.0	4594
9686.0	4595
26070.0	4596
26071.0	4597
75225.0	4598
26073.0	4599
58843.0	4600
58847.0	4601
9697.0	4602
91617.0	4603
91618.0	4604
26084.0	4605
58853.0	4606
42470.0	4607
58854.0	4608
42473.0	4609
42474.0	4610
42476.0	4611
58862.0	4612
42482.0	4613
91634.0	4614
91640.0	4615
9724.0	4616
58876.0	4617
42496.0	4618
9728.0	4619
75265.0	4620
26113.0	4621
58884.0	4622
9733.0	4623
42502.0	4624
91653.0	4625
42504.0	4626
58886.0	4627
91657.0	4628
9740.0	4629
58895.0	4630
42518.0	4631
42525.0	4632
91677.0	4633
58912.0	4634
91681.0	4635
58914.0	4636
26148.0	4637
26150.0	4638
9768.0	4639
9774.0	4640
75311.0	4641
91695.0	4642
26160.0	4643
9778.0	4644
9780.0	4645
26165.0	4646
26170.0	4647
58940.0	4648
42558.0	4649
91711.0	4650
9791.0	4651
75329.0	4652
91715.0	4653
42564.0	4654
75337.0	4655
9801.0	4656
42571.0	4657
9803.0	4658
91723.0	4659
75342.0	4660
91726.0	4661
9808.0	4662
58963.0	4663
9812.0	4664
42581.0	4665
91734.0	4666
42583.0	4667
42584.0	4668
58967.0	4669
91739.0	4670
42594.0	4671
91754.0	4672
91755.0	4673
42606.0	4674
26223.0	4675
42608.0	4676
9845.0	4677
42617.0	4678
75385.0	4679
59002.0	4680
91774.0	4681
42628.0	4682
91780.0	4683
59013.0	4684
75399.0	4685
59014.0	4686
42633.0	4687
59021.0	4688
59022.0	4689
42641.0	4690
26257.0	4691
59028.0	4692
26263.0	4693
59031.0	4694
26267.0	4695
26268.0	4696
91809.0	4697
59044.0	4698
42663.0	4699
26279.0	4700
42669.0	4701
42671.0	4702
59058.0	4703
91827.0	4704
91829.0	4705
75446.0	4706
9911.0	4707
75450.0	4708
42682.0	4709
59074.0	4710
9923.0	4711
42692.0	4712
9925.0	4713
59075.0	4714
59077.0	4715
75464.0	4716
91848.0	4717
59081.0	4718
42699.0	4719
26315.0	4720
91855.0	4721
91858.0	4722
91859.0	4723
42710.0	4724
26332.0	4725
26334.0	4726
9952.0	4727
75491.0	4728
42725.0	4729
59109.0	4730
26343.0	4731
9962.0	4732
59115.0	4733
26351.0	4734
26352.0	4735
26357.0	4736
26358.0	4737
91895.0	4738
42746.0	4739
26363.0	4740
26366.0	4741
75520.0	4742
9987.0	4743
75529.0	4744
9993.0	4745
26378.0	4746
26380.0	4747
26382.0	4748
42767.0	4749
91922.0	4750
75544.0	4751
26394.0	4752
59163.0	4753
75549.0	4754
26407.0	4755
10025.0	4756
91946.0	4757
75564.0	4758
91949.0	4759
75566.0	4760
26415.0	4761
75573.0	4762
26423.0	4763
42808.0	4764
75581.0	4765
42814.0	4766
26429.0	4767
26430.0	4768
91967.0	4769
42818.0	4770
91970.0	4771
10052.0	4772
91973.0	4773
42822.0	4774
91975.0	4775
91977.0	4776
42826.0	4777
75595.0	4778
10061.0	4779
91981.0	4780
75600.0	4781
59221.0	4782
91989.0	4783
42839.0	4784
42842.0	4785
75613.0	4786
75618.0	4787
42854.0	4788
42856.0	4789
75625.0	4790
42858.0	4791
92009.0	4792
59247.0	4793
26481.0	4794
26482.0	4795
10100.0	4796
75639.0	4797
26489.0	4798
75649.0	4799
75650.0	4800
26500.0	4801
10118.0	4802
10119.0	4803
42886.0	4804
10120.0	4805
42887.0	4806
10122.0	4807
92039.0	4808
42894.0	4809
26510.0	4810
92047.0	4811
26511.0	4812
26512.0	4813
92050.0	4814
42900.0	4815
59285.0	4816
59286.0	4817
75671.0	4818
59287.0	4819
92056.0	4820
26523.0	4821
59291.0	4822
59293.0	4823
92064.0	4824
59304.0	4825
10154.0	4826
75691.0	4827
10155.0	4828
92074.0	4829
10158.0	4830
59307.0	4831
10161.0	4832
10162.0	4833
92082.0	4834
59315.0	4835
75703.0	4836
26551.0	4837
42937.0	4838
59324.0	4839
26557.0	4840
42943.0	4841
92095.0	4842
10177.0	4843
42947.0	4844
26564.0	4845
59337.0	4846
59340.0	4847
59341.0	4848
10191.0	4849
42960.0	4850
26575.0	4851
26579.0	4852
10196.0	4853
59348.0	4854
92117.0	4855
75739.0	4856
59355.0	4857
92126.0	4858
92128.0	4859
92132.0	4860
42981.0	4861
75750.0	4862
26602.0	4863
75755.0	4864
42988.0	4865
59373.0	4866
75765.0	4867
75766.0	4868
10233.0	4869
43002.0	4870
26621.0	4871
10240.0	4872
10241.0	4873
59395.0	4874
26628.0	4875
43015.0	4876
26633.0	4877
43018.0	4878
75790.0	4879
26641.0	4880
26642.0	4881
26643.0	4882
43028.0	4883
59415.0	4884
43035.0	4885
75806.0	4886
10271.0	4887
59424.0	4888
92198.0	4889
43047.0	4890
26663.0	4891
10281.0	4892
75818.0	4893
43051.0	4894
75819.0	4895
59434.0	4896
10286.0	4897
92203.0	4898
10288.0	4899
75825.0	4900
26671.0	4901
59444.0	4902
75829.0	4903
43064.0	4904
75837.0	4905
59461.0	4906
10310.0	4907
43080.0	4908
92232.0	4909
75850.0	4910
75851.0	4911
92233.0	4912
75853.0	4913
59464.0	4914
59465.0	4915
92235.0	4916
26701.0	4917
26702.0	4918
59473.0	4919
92245.0	4920
92246.0	4921
59483.0	4922
59484.0	4923
92252.0	4924
43102.0	4925
75871.0	4926
92256.0	4927
92265.0	4928
43116.0	4929
75884.0	4930
92271.0	4931
75888.0	4932
59505.0	4933
43121.0	4934
59504.0	4935
26743.0	4936
92282.0	4937
26749.0	4938
92289.0	4939
43139.0	4940
92293.0	4941
43144.0	4942
43146.0	4943
43149.0	4944
26767.0	4945
10384.0	4946
10388.0	4947
75925.0	4948
59543.0	4949
92311.0	4950
92313.0	4951
43162.0	4952
26777.0	4953
10396.0	4954
59548.0	4955
59549.0	4956
59552.0	4957
26784.0	4958
26787.0	4959
26789.0	4960
10408.0	4961
59560.0	4962
26793.0	4963
26797.0	4964
59566.0	4965
92334.0	4966
92336.0	4967
75955.0	4968
26803.0	4969
92340.0	4970
59573.0	4971
26807.0	4972
43198.0	4973
10431.0	4974
59583.0	4975
75970.0	4976
10435.0	4977
26821.0	4978
75977.0	4979
43209.0	4980
26827.0	4981
26825.0	4982
26832.0	4983
92369.0	4984
59603.0	4985
92374.0	4986
43229.0	4987
43231.0	4988
10463.0	4989
92384.0	4990
10466.0	4991
76016.0	4992
26865.0	4993
76018.0	4994
26867.0	4995
92404.0	4996
10487.0	4997
10488.0	4998
76025.0	4999
92410.0	5000
76029.0	5001
10493.0	5002
26880.0	5003
59648.0	5004
76035.0	5005
59655.0	5006
43272.0	5007
59658.0	5008
26894.0	5009
92433.0	5010
92434.0	5011
76051.0	5012
43288.0	5013
76059.0	5014
59675.0	5015
26908.0	5016
43294.0	5017
10528.0	5018
10529.0	5019
59684.0	5020
76072.0	5021
43309.0	5022
76090.0	5023
92475.0	5024
43324.0	5025
43325.0	5026
59709.0	5027
10558.0	5028
43328.0	5029
10562.0	5030
26948.0	5031
59717.0	5032
10567.0	5033
92487.0	5034
10570.0	5035
59726.0	5036
43343.0	5037
76112.0	5038
26960.0	5039
76115.0	5040
59732.0	5041
76126.0	5042
76132.0	5043
59748.0	5044
43367.0	5045
10600.0	5046
43370.0	5047
76141.0	5048
59757.0	5049
76143.0	5050
43376.0	5051
43377.0	5052
26990.0	5053
43380.0	5054
59764.0	5055
10614.0	5056
26998.0	5057
10618.0	5058
43388.0	5059
76157.0	5060
76158.0	5061
92540.0	5062
92543.0	5063
43394.0	5064
10627.0	5065
76164.0	5066
27020.0	5067
43408.0	5068
76177.0	5069
92561.0	5070
59794.0	5071
43412.0	5072
43414.0	5073
76182.0	5074
27030.0	5075
59799.0	5076
27033.0	5077
10651.0	5078
59804.0	5079
76188.0	5080
92572.0	5081
10656.0	5082
92580.0	5083
76198.0	5084
10664.0	5085
43432.0	5086
92585.0	5087
27057.0	5088
10675.0	5089
27060.0	5090
43446.0	5091
27062.0	5092
59832.0	5093
43449.0	5094
27063.0	5095
59833.0	5096
27068.0	5097
27069.0	5098
10687.0	5099
43456.0	5100
43455.0	5101
92607.0	5102
43459.0	5103
76229.0	5104
43462.0	5105
10700.0	5106
27086.0	5107
43471.0	5108
10706.0	5109
43480.0	5110
76249.0	5111
59867.0	5112
10716.0	5113
59868.0	5114
10718.0	5115
92639.0	5116
92641.0	5117
59873.0	5118
59877.0	5119
43498.0	5120
59882.0	5121
27117.0	5122
92654.0	5123
10740.0	5124
59893.0	5125
59896.0	5126
76281.0	5127
92665.0	5128
10749.0	5129
43517.0	5130
76287.0	5131
92673.0	5132
10757.0	5133
10759.0	5134
92679.0	5135
59919.0	5136
10770.0	5137
10771.0	5138
92693.0	5139
76312.0	5140
92698.0	5141
27165.0	5142
10787.0	5143
10788.0	5144
59939.0	5145
76327.0	5146
59944.0	5147
76330.0	5148
43564.0	5149
59949.0	5150
10798.0	5151
43567.0	5152
92718.0	5153
43569.0	5154
59955.0	5155
92724.0	5156
59958.0	5157
10807.0	5158
10810.0	5159
92731.0	5160
92732.0	5161
10813.0	5162
92734.0	5163
27202.0	5164
27206.0	5165
10823.0	5166
43592.0	5167
92743.0	5168
43597.0	5169
43600.0	5170
92755.0	5171
10837.0	5172
92759.0	5173
92760.0	5174
92761.0	5175
76379.0	5176
59995.0	5177
27231.0	5178
92769.0	5179
43618.0	5180
43622.0	5181
10856.0	5182
76395.0	5183
10859.0	5184
76397.0	5185
43630.0	5186
92783.0	5187
76402.0	5188
10868.0	5189
92791.0	5190
27258.0	5191
27260.0	5192
92802.0	5193
43651.0	5194
76420.0	5195
76424.0	5196
76425.0	5197
60042.0	5198
10899.0	5199
43668.0	5200
27288.0	5201
10914.0	5202
10919.0	5203
76456.0	5204
10921.0	5205
76458.0	5206
27303.0	5207
43692.0	5208
92845.0	5209
10927.0	5210
43698.0	5211
76468.0	5212
27317.0	5213
10932.0	5214
92856.0	5215
76475.0	5216
76482.0	5217
27330.0	5218
92866.0	5219
60103.0	5220
60104.0	5221
92871.0	5222
60105.0	5223
92875.0	5224
60108.0	5225
60113.0	5226
43731.0	5227
76500.0	5228
60118.0	5229
27356.0	5230
27357.0	5231
27360.0	5232
43745.0	5233
92896.0	5234
92900.0	5235
76519.0	5236
92907.0	5237
43756.0	5238
60144.0	5239
76531.0	5240
92916.0	5241
92915.0	5242
92919.0	5243
11000.0	5244
43769.0	5245
92923.0	5246
11005.0	5247
27389.0	5248
60159.0	5249
76546.0	5250
27397.0	5251
92936.0	5252
60170.0	5253
60172.0	5254
76558.0	5255
43791.0	5256
27408.0	5257
43793.0	5258
27415.0	5259
92957.0	5260
43806.0	5261
11040.0	5262
76576.0	5263
27425.0	5264
60193.0	5265
60196.0	5266
92966.0	5267
60199.0	5268
27431.0	5269
11049.0	5270
76588.0	5271
11054.0	5272
92976.0	5273
76594.0	5274
11059.0	5275
76596.0	5276
76597.0	5277
92981.0	5278
60217.0	5279
11067.0	5280
76608.0	5281
92995.0	5282
92999.0	5283
76617.0	5284
43852.0	5285
43854.0	5286
43855.0	5287
93006.0	5288
60239.0	5289
43858.0	5290
43859.0	5291
60243.0	5292
93014.0	5293
93015.0	5294
93019.0	5295
93022.0	5296
43875.0	5297
11109.0	5298
43878.0	5299
76645.0	5300
43880.0	5301
43879.0	5302
93033.0	5303
60267.0	5304
60268.0	5305
27502.0	5306
60272.0	5307
93042.0	5308
43891.0	5309
11123.0	5310
93047.0	5311
11128.0	5312
93051.0	5313
60285.0	5314
11135.0	5315
11137.0	5316
43905.0	5317
93060.0	5318
27524.0	5319
11143.0	5320
76684.0	5321
11149.0	5322
11152.0	5323
93074.0	5324
11155.0	5325
76692.0	5326
76693.0	5327
93075.0	5328
93079.0	5329
11160.0	5330
11161.0	5331
11162.0	5332
60315.0	5333
27549.0	5334
60318.0	5335
93089.0	5336
27556.0	5337
93093.0	5338
60327.0	5339
11178.0	5340
60332.0	5341
60336.0	5342
11187.0	5343
27571.0	5344
11192.0	5345
93112.0	5346
11196.0	5347
11197.0	5348
11198.0	5349
60351.0	5350
60352.0	5351
11205.0	5352
27590.0	5353
11207.0	5354
76745.0	5355
11210.0	5356
76747.0	5357
27593.0	5358
93132.0	5359
76752.0	5360
27601.0	5361
76754.0	5362
60369.0	5363
76757.0	5364
93142.0	5365
76759.0	5366
11224.0	5367
60374.0	5368
93144.0	5369
93145.0	5370
93146.0	5371
43999.0	5372
76771.0	5373
27619.0	5374
44006.0	5375
76775.0	5376
11240.0	5377
11241.0	5378
27629.0	5379
